,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
1027,2166463,SUBWAY,SUBWAY,2153595.0,Restaurant,Risk 1 (High),400 N ORLEANS ST ,CHICAGO,IL,60654.0,2018-04-20,Canvass,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED THE FOLLOWING POTENTIALLY HAZARDOUS FOODS, IN THE SERVING LINE COLD HOLD UNIT, NOT MEETING TEMPERATURE REQUIREMENT:SLICED TURKEY (47F), SLICED TOMATOES (50.1F), CHEESE (48.2F), CHICKEN (50.1F).

 FACILITY CORRECTED DURING INSPECTION BY DISCARDING OF THESE ITEMS. THE ITEM WEIGHTS ARE: 2# OF TURKEY, 2# CHEESE, 2# CHICKEN, 5# SLICED TOMATOES. THE TOTAL VALUE WAS $50. 

ALL COLD FOOD MUST BE STORED AT A TEMPERATURE OF 40F OR LESS.

CRITICAL VIOLATION: 7-38-005(A) | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED GLASS CLEANER BOX WITH POUR NOZZLE STORED DIRECTLY ABOVE PACKAGED MARINARA SAUCE AND CESAR DRESSING. FACILITY CORRECTED DURING INSPECTION BY MOVING THE GLASS CLEANER AWAY FROM FOOD ITEMS. 

OBSERVED LEAK IN THE PIPE OF THE ICE MACHINE DRIPPING ONTO PACKAGED STRAWS. FACILITY CORRECTED DURING INSPECTION BY REMOVING THE STRAWS FROM UNDER THE ICE MACHINE. 

ALL FOOD MUST BE PROTECTED FROM CONTAMINATION AT ALL TIMES. 

SERIOUS VIOLATION: 7-38-005(A) | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED EXCESSIVE GARBAGE COVERING THE GROUND NEXT TO AND AROUND THE OUTSIDE DUMPSTERS. THE AREA OUTSIDE OF THE ESTABLISHMENT USED FOR THE STORAGE OF GARBAGE MUST BE CLEAN AT ALL TIMES. INSTRUCTED TO CLEAN AND MAINTAIN. 

SERIOUS VIOLATION: 7-38-020 | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: OBSERVED THE INSPECTION REPORT SUMMARY ON THE WALL HAS BUSINESS THE LICENSE PINNED OVER IT MAKING IT NOT VISIBLE TO THE PUBLIC. MUST PROVIDE COPY OF INSPECTION REPORT SUMMARY DISPLAYED AND EASILY VISIBLE TO THE PUBLIC. 

SERIOUS VIOLATION: 7-42-010(B) | 45. FOOD HANDLER REQUIREMENTS MET - Comments: NO VALID FOOD HANDLER CERTIFICATES ON SITE. INSTRUCTED TO PROVIDE.  ",41.8891721923,-87.6371099271,"(41.88917219233801, -87.6371099271468)"
1028,2166439,SUBWAY,SUBWAY,1953328.0,Restaurant,Risk 1 (High),7003 N CLARK ST ,CHICAGO,IL,60626.0,2018-04-20,Canvass,Out of Business,,42.0091330244,-87.6738463825,"(42.00913302441507, -87.6738463824712)"
1029,2166435,SUBWAY,SUBWAY,2202608.0,Restaurant,Risk 1 (High),10319 S PULASKI RD ,CHICAGO,IL,60655.0,2018-04-20,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE CABINET UNDER THE SODA MACHINE NOT CLEAN, INSTRUCTED TO CLEAN. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: PREMISES HAS 4 EMPLOYEES, 2 EMPLOYEES IN NON COMPLIANCE WITH IDPH FOOD HANDLER REQUIREMENTS, NO FOOD HANDLER CERTIFICATES ON PREMISES AT THIS TIME. INSTRUCTED TO PROVIDE.",41.7052742997,-87.7207478879,"(41.70527429965785, -87.72074788790215)"
1030,2166454,TEMPLE BAR CHICAGO,TEMPLE BAR CHICAGO,2579146.0,Restaurant,Risk 1 (High),3001 N ASHLAND AVE ,CHICAGO,IL,60657.0,2018-04-20,License Re-Inspection,Pass,"10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: FLOOR DRAIN AT DISHWASING AREAS UNCLOGGED. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: REPUBLIC SERVICES. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: MANAGER ENROLLED. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: CHEMICAL TEST KIT PROVIDED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FOUND FLOORS NOT CLEAN AT DISHWASHING AREAS. MUST CLEAN AND SANITIZE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: FOUND HOLES AT WALLS AND CEILING BY 3 COMPARTMENT SINK AT BASEMENT. MUST PROVIDE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  FOUND NO MOP SINK AT PREMISES WITH VACUUM BREAKER. MUST PROVIDE. FOUND NO GREASE TRAP AT BASEMENT/DISHWASHING 3 COMPARTMENT SINK. MUST PROVIDE. FOUND NO BACKFLOW PREVENTION DEVICE AT ICE MACHINE WATERLINE AT BASEMENT. MUST PROVIDE.
",41.9360976266,-87.6683842673,"(41.93609762657588, -87.66838426734496)"
1031,2166456,EL PATRON A MODERN TAQUERIA,TAQUERIA EL PATRON,2134773.0,Restaurant,Risk 1 (High),6832 W ARCHER AVE ,CHICAGO,IL,60638.0,2018-04-20,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED THE REAR CUTTING BOARD STAINED AND PITTED, INSTRUCTED TO REPLACE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE FRONT CUTTING BOARD, REAR #10 CAN OPENER NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. ALSO DEFROST SMALL FREEZER(EXCESSIVE ICE). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED CEILING LIGHT SHIELDS NOT CLEAN, FRONT PREP AREA, INSTRUCTED TO CLEAN.ALSO CLEAN WALL BEHIND THE THREE COMPARTMENT SINK. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED TWO LIGHTS OUT ABOVE HOT HOLDING UNIT, INSTRUCTED TO REPLACE.",41.7922412043,-87.7928608402,"(41.79224120425551, -87.79286084020947)"
1032,2166453,BROWNSTONE TAVERN & GRILL,BROWNSTONE TAVERN & GRILL,39851.0,Restaurant,Risk 1 (High),3937 N LINCOLN AVE ,CHICAGO,IL,60613.0,2018-04-20,Canvass Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED
OUTSIDE WASTE OIL CONTAINER AND GROUND PRESENTLY CLEANED  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED MIDDLE COMPARTMENT SINK OF THREE COMPARTMENT SINK IN USE FOR DUMP SINK(STRAINER INSIDE THE SINK WITH USED STRAWS)AND THE OTHER TWO COMPARTMENT SINK SET UP WITH SOAP AND SANITIZER SOLUTION(100ppm).INSTRUCTED TO INSTALL A DUMP SINK BEHIND THE BAR OR DO NOT USE OTHER COMPARTMENT SINK TO WASH RINSE AND SANITIZE,WHILE SINK IS USED FOR DUMP SINK.IF DUMP SINK IS INSTALLED MUST BE INSTALLED UNDER CITY PLUMBING CODE. LID OF WHITE CHEST FREEZER IS BROKEN AND HAS EXCESS TAPE AND EXPOSED INSULATION,NO LONGER CAN BE REPAIRED,INSTRUCTED TO REPLACE LID.CONDENSER UNIT INSIDE THE BEER COOLER REPAIRED WITH EXCESS DUCT TAPE WHICH WATER IS STILL LEAKING ON FLOOR,MUST REMOVE DUCT TAPE AND REPAIR CAUSE,DUCT TAPE IS PROHIBITED.CONDENSER UNIT INSIDE THE WALK-IN FOOD COOLER HAS EXCESS ICE BUILD-UP AND DISCHARGE WRAPPED PIPES ARE BROKEN,REPAIR. SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INTERIOR AND EXTERIOR OF COOKING EQUIPMENT WITH EXCESS GREASE,ENCRUSTED FOOD AND GRIMES.NEED TO CLEAN PIPES BEHIND THE AND UNDER THREE COMPARTMENT SINK IN KITCHEN,BAR AND BASEMENT AREA,INCLUDED SODA/BEER HOSES.ALSO MUST CLEAN PIPES UNDER THE LOW TEMP DISH MACHINE. RUST ON PANELS OF ICE BIN OF ICE MACHINE IN BASEMENT AREA,INSTRUCTED TO REMOVE(MUST USE FOOD GRADE MATERIAL) OR REPLACE UNIT. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR IN NEED OF DETAIL CLEAN:GREASE AND DEBRIS THROUGHOUT THE PREMISES,INCLUDED BAR AREA,WALK-IN COOLER/FREEZER ALSO WALK-IN BEER COOLER.FLOOR INSIDE THE FIRST FLOOR STORAGE AREA NOT SMOOTH,PITTED,ROUGH SURFACE,NOT CLEANABLE.SURFACE MUST BE SMOOTH,CLEANABLE AND NON-ABSORBENT SURFACE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BROKEN WALLS AND CEILING AT SODA BOXES STORAGE AREA IN BASEMENT.WALL BY THE WHITE CHEST FREEZER CRUMBLE TO THE TOUCH(BASEMENT),AND HOLE UNDER THE THREE COMPARTMENT SINK AT FIRST FLOOR.KITCHEN WALLS ARE BROWN IN COLOR DUE TO TOO MUCH COOKING SMOKE, SPECIALLY BESIDE THE HOOD. CLEAN/PAINT.SEAL HOLES ON PIPES THROUGHOUT THE PREMISES.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: BROKEN LIGHT SHIELD IN THE KITCHEN ABOVE THE PREP COOLER ACROSS FROM THREE COMPARTMENT SINK",41.9533899274,-87.6780566945,"(41.95338992735259, -87.67805669448816)"
1033,2166455,MARIANO AZUELA ELEMENTARY,MARIANO AZUELA ELEMENTARY,1982068.0,School,Risk 1 (High),4707 W MARQUETTE RD ,CHICAGO,IL,60629.0,2018-04-20,Canvass,Fail,"11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: NO HOT NOR TEMPERED RUNNING WATER UNDER CITY PRESSURE IN 1ST FLOOR TOILET ROOMS (STUDENTS AND STAFF), TEMPERATURES RANGING FROM 50F-70F. INSTD TO PROVIDE A MINIMUM OF 85F AT ALL TOILET ROOM HANDSINKS. VIOLATION 7-38-030 CRITICAL.",41.7710515775,-87.7399232501,"(41.77105157748324, -87.73992325012671)"
1034,2166450,MCDONALD'S #6113,MCDONALD'S,2551022.0,Restaurant,Risk 2 (Medium),6900 S LAFAYETTE AVE ,CHICAGO,IL,60621.0,2018-04-20,Complaint Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Violation corrected. All waste grease has been removed from outside grease trap area. Ground cleaned and maintained.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed excessive grease buildup on the the side of the back rear fryer, and in between the sides on the top area of flat grills. Observed excessive food debris on the lower interior of the meat freezer in rear, and in the compartment next to soda fountain. Instructed to remove all excess debris, clean area sanitize. Must maintain status.	 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed excessive open food, trash debris, and dirt accumulation on floor under and near shelves in storage area between the drive through windows. Observed cardboard boxes used for storage open and directly placed on floor in storage area between the drive through windows. Instructed to remove debris and dirt, clean and sanitize. keep all products and equipment 6 inches above floor. Maintain status.	",41.7691553353,-87.6268126763,"(41.76915533533597, -87.62681267627248)"
1035,2166431,NICK'S BILLIARD,NICK'S BILLIARD,2523675.0,Restaurant,Risk 2 (Medium),4445 N PULASKI RD ,CHICAGO,IL,60630.0,2018-04-20,License,Pass,,41.9622348116,-87.7277137182,"(41.96223481162694, -87.72771371816451)"
1036,2166428,FOOD 4 LESS MIDWEST # 567,FOOD 4 LESS MIDWEST # 567,1884255.0,Grocery Store,Risk 1 (High),4821 W NORTH AVE ,CHICAGO,IL,60639.0,2018-04-20,Short Form Complaint,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: VIOLATION #34 CORRECTED | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: VIOLATION #35 CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: VIOLATION #38 CORRECTED. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: VIOLATION #41 CORRECTED",41.9095051477,-87.7469599363,"(41.909505147743424, -87.74695993627232)"
1037,2166449,Ray,William H. Ray Elementary,25071.0,School,Risk 1 (High),5631 S Kimbark (1300E) ,CHICAGO,IL,60637.0,2018-04-20,Canvass,Fail,"26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: OBSERVED NO RUNNING WATER AT WASHBOWL IN BOYS SECOND FLOOR WASHROOM, NO HOT RUNNING WATER AT BOTH SINKS IN GIRLS SECOND FLOOR WASHROOM, NO HOT WATER AT RIGHT SINK IN GIRLS FIRST FLOOR WASHROOM AND SECOND AND THIRD SINKS IN GIRLS LOWER LEVEL WASHROOM. INSTRUCTED MANAGER TO PROVIDE HOT/TEMPERED(85F) WATER AT WASHBOWLS FOR PROPER HAND WASHING. SERIOUS VIOLATION 7-38-030 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR OF ICE MACHINE AND ALL GUARDS ON WATER FOUNTAINS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: REMOVE MILK CRATES AND PROVIDE ADEQUATE SHELVING IN WALK-IN COOLER/FREEZER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE STAINED CEILING TILES IN PREP AND HALLWAY AREAS. REPAIR THRESHOLD ON DOOR#1. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: PROVIDE ADEQUATE LIGHTING IN WALK-IN FREEZERS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: EXTEND WASTE LINE TO FLOOR DRAIN NEAR WALK-IN FREEZER.",41.7923496745,-87.5947154418,"(41.792349674468525, -87.5947154417806)"
1038,2166448,ATOLITO GRILL,ATOLITO GRILL,2542230.0,Catering,Risk 1 (High),4429 N BROADWAY ,CHICAGO,IL,60640.0,2018-04-20,Canvass Re-Inspection,Pass,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION CORRECTED
OUTSIDE GARBAGE CONTAINER NOT OVERFLOWING,SURROUNDING AREA BY HIS GARBAGE CONTAINER CLEANED | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: VIOLATION CORRECTED.
CHEMICAL TEST KIT(CHLORINE TEST KIT)PROVIDED. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments:  NOTED ASSORTED FOOD ITEMS INSIDE REFRIGERATION UNITS NOT PROPERLY LABELED. INSTRUCTED TO LABEL ALL FOOD ITEMS WITH PRODUCT NAME AND/OR PREPARED BY DATE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  INSTRUCTED TO CLEAN AND MAINTAIN DRY FLOORS ESPECIALLY UNDERNEATH THE DISH WASHING AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED STAINED CEILING TILES AT THE KITCHEN PREP AREA AND MULTIPLE HOLES AND OPENINGS ALONG PIPING AND MISSING PANEL. INSTRUCTED TO CLEAN, REPAIR AND MAINTAIN AND/OR REPLACE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NOTED LEAKAGE AT THE BOTTOM PIPING OF THE DISH WASHING MACHINE. INSTRUCTED TO REPAIR AND MAINTAIN.....NOTED DIRTY,DUSTY AND GREASY EXHAUST HOOD AT THE COOKING STOVE. INSTRUCTED TO CLEAN AND MAINTAIN",41.9625965487,-87.6555176752,"(41.962596548691735, -87.65551767517252)"
1039,2166446,DUNKIN DONUTS,DUNKIN DONUTS,2424109.0,Restaurant,Risk 2 (Medium),5454 S STATE ST ,CHICAGO,IL,60609.0,2018-04-20,Short Form Complaint,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed excessive dirt build up in floor drain in rear prep area, under 3 compartment sink. Must detail clean and sanitize. Must maintain same.	 | 37. TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS - Comments: Observed restroom door in rear of prep area without self closing device. Must install self closing device for restroom door. Must maintain same.	 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Observed hot chocolate machine not in use in stored on floor in rear prep area. Must remove to prevent pest harborage.	",41.7948465573,-87.6258531389,"(41.794846557345785, -87.62585313886994)"
1040,2166447,UNFORGETTABLE EDIBLES,UNFORGETTABLE EDIBLES,56704.0,Catering,Risk 1 (High),7280 W DEVON AVE ,CHICAGO,IL,60631.0,2018-04-20,Canvass Re-Inspection,Pass,,41.997276828,-87.8096243302,"(41.99727682798901, -87.80962433024467)"
1041,2166513,MILO'S PITA,MILO'S PITA,2398224.0,Restaurant,Risk 1 (High),6141 N BROADWAY ,CHICAGO,IL,60660.0,2018-04-20,Complaint,Fail,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE AREA BY THE EXIT DOOR AND PATIO USED PER CUSTOMERS NOT MAINTAINED; PRESENTLY ARE IN PROCESS OF REMODELING/UPGRADE,HOWEVER OBSERVED GARBAGE THROWN THRU OUT THE PATIO AREA ,ALSO EXCESS BLACK GARBAGE BAGS BROKEN, TORN AND OPENED.TORN GARBAGE BAG WITH RAW MEAT SCRAPS BY THE OUTSIDE REAR EXIT REAR DOOR. GARBAGE,DIRTY GLOVES,CUPS,STRAWS, FOOD  AND WASTE OIL INSIDE OPENED CONTAINERS.GARBAGE ON GROUND THROUGHOUT THE AREA: BY EXIT DOOR,PATIO AND GANG WAY.EXCESS RAT DROPPINGS BY THE OUTSIDE REAR DOOR BY THE GARBAGE BAGS,PATIOS THROUGHOUT,UNDER TABLES,BOOTHS,UNDER CONSTRUCTION MATERIAL AND WHATEVER ELSE IS THROWN ON GROUND. ALSO OBSERVED A GROCERY METAL CART FILLED WITH BLACK GARBAGE BAGS(SOME BROKEN).INSTRUCTED TO REMOVE ALL GARBAGE CLEAN AND MAINTAIN AREA TO MINIMIZE RODENT/INSECT ACTIVITIES.
SERIOUS VIOLATION:7-38-020 | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: THE ONLY EXPOSED  HAND SINK IN PREP/DISH ROOM  AREA NOT ACCESSIBLE.SINK WAS FILLED  WITH A LOT OF EMPTY PLASTIC USED CONDIMENTS/SAUCES CONTAINERS,AND IN FRONT OF THE SINK WITH MOP AND BROOM.NO SOAP/PAPER TOWEL PROVIDED AT SAID SINK. UPON MY REQUEST MANAGER REMOVED ITEMS ,PROVIDE SOAP AND PAPER TOWELS AT MENTIONED SINK. 
CRITICAL VIOLATION:7-38-030 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: A KNIFE RACK IS NEEDED AT PREP COOLER/PREP AREA.NO KNIVES MUST BE STORED BETWEEN EQUIPMENT NOR BETWEEN WALL AND EQUIPMENT  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DETAIL CLEAN AND REMOVE GREASE FROM COOKING EQUIPMENTS INCLUDED WHEEL OF EQUIPMENT.CLEAN /REMOVE GREASE FROM INSIDE THE CABINETS OF DEEP FRYERS.ONCE EQUIPMENT ARE CLEANED MUST MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BLACK SLIME ON CAULKING BETWEEN WALL AND THREE COMPARTMENT SINK,REMOVE CAULKING,CLEAN AND RE-APPLY CAULKING.SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: DETAIL CLEAN FLOOR IN PREP AREA UNDER COOLERS,PREP TABLE,THREE COMPARTMENT SINK AND BEHIND AND ROUND GREASE TRAP.CLEAN AND MAINTAIN",41.9934758538,-87.6602273051,"(41.99347585382477, -87.66022730506967)"
1042,2166444,DUELIRE VINO & CUCINA,DUELIRE VINO & CUCINA,2049374.0,Restaurant,Risk 1 (High),4520 N LINCOLN AVE ,CHICAGO,IL,60625.0,2018-04-20,Canvass,No Entry,,41.9637114633,-87.6855057756,"(41.9637114633289, -87.68550577558725)"
1043,2166443,"Bakin' & Eggs: A Lovely Idea, LLC",BAKIN' & EGGS,2003512.0,Restaurant,Risk 1 (High),3120 N LINCOLN AVE ,CHICAGO,IL,60657.0,2018-04-20,Canvass,Pass,,41.9383155174,-87.6669847369,"(41.93831551739877, -87.66698473691667)"
1044,2166445,NICK'S BILLIARD,NICK'S BILLIARD,2398210.0,Restaurant,Risk 2 (Medium),4445 N PULASKI RD ,CHICAGO,IL,60630.0,2018-04-20,Canvass,Out of Business,,41.9622348116,-87.7277137182,"(41.96223481162694, -87.72771371816451)"
1045,2166441,GATHER CHICAGO,GATHER CHICAGO,1840837.0,Restaurant,Risk 1 (High),4539 N LINCOLN AVE ,CHICAGO,IL,60625.0,2018-04-20,Canvass,No Entry,,41.9642723557,-87.6855425657,"(41.96427235567267, -87.68554256570745)"
1046,2166427,FIRE SUBS,FIRE SUBS,2583227.0,Restaurant,Risk 1 (High),7003 N CLARK ST ,CHICAGO,IL,60626.0,2018-04-20,License,Pass w/ Conditions,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: OBSERVED ICE MACHINE UNCLEAN WITH BLACK MOLD LIKE SUBSTANCE ON INTERIOR OF MACHINE WHERE ICE IS MADE. ICE MACHINE WAS CLEANED AND SANITIZED DURING INSPECTION. SERIOUS VIOLATION  7-38-005 (A)   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED EXPOSED HAND SINK IN FRONT SERVICE AREA SLOW DRAINING. REPAIR AND MAINTAIN. OBSERVED BACK FLOW PREVENTION DEVICE NEEDED ON WATER LINE OF SODA MACHINE/ ICE MACHINE. MUST INSTALL. OBSERVED AIR GAP NEEDED ON SODA MACHINE DISH CHARGE LINES INTO DRAIN IN CABINET UNDER SODA/ICE MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOOR DRAIN UNDER 3 COMPARTMENT SINK AND DRAIN IN CABINET UNDER ICE/SODA MACHINE NEED TO BE CLEANED IN DETAIL AND MAINTAINED TO PREVENT SMALL FLY ACTIVITY. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED CLUTTER OF PLASTIC TRAYS AT REAR EXIT DOOR. MUST REMOVE AND MAINTAIN AREA SO THAT IT IS NOT A HARBORAGE FOR RODENTS OR INSECTS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NO SPLASH GUARD ON LEFT SIDE OF EXPOSED HAND SINK NEXT TO 3 COMPARTMENT SINK. INSTRUCTED TO INSTALL A WASHABLE SPLASH GUARD. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: PREMISES WILL SERVE SUSHI. NO CONSUMER ADVISORY REGARDING CONSUMPTION OF RAW ANIMAL FOODS  POSTED. MUST POST.",42.0091330244,-87.6738463825,"(42.00913302441507, -87.6738463824712)"
